imdb_id,budget,revenue,original_title,director,genres,release_date,vote_count,vote_average,release_year
tt0102395,13000000,3752426,Mannequin Two: On the Move,Stewart Raffill,"['Fantasy', 'Comedy', 'Science Fiction', 'Romance']",1991-01-07,11,4.8,1991
tt0103105,0,0,Toto le hÃ©ros,Jaco Van Dormael,['Drama'],1991-05-15,12,5.9,1991
tt0105242,0,0,The Resurrected,Dan O'Bannon,"['Drama', 'Horror']",1991-10-06,10,7.2,1991
tt0102728,800000,0,Puppet Master III: Toulon's Revenge,David DeCoteau,['Horror'],1991-10-17,14,5.7,1991
tt0102722,0,1750301,Prospero's Books,Peter Greenaway,"['Drama', 'Fantasy']",1991-09-05,13,5.4,1991
tt0101694,0,0,Deceived,Damian Harris,"['Drama', 'Mystery', 'Thriller']",1991-09-27,11,5.5,1991
tt0101301,0,14812000,All I Want For Christmas,Robert Lieberman,"['Drama', 'Comedy', 'Family']",1991-11-08,11,6.0,1991
tt0102898,0,0,Shakes the Clown,Bobcat Goldthwait,"['Action', 'Comedy']",1991-03-13,11,4.9,1991
tt0102388,0,2853801,The Man in the Moon,Robert Mulligan,"['Drama', 'Family', 'Romance']",1991-09-30,25,6.9,1991
tt0101846,16400000,0,F/X2,Richard Franklin,"['Adventure', 'Action', 'Comedy', 'Thriller']",1991-04-16,17,6.4,1991
tt0101745,0,0,Doc Hollywood,Michael Caton-Jones,"['Comedy', 'Romance']",1991-08-02,68,5.9,1991
tt0102456,0,0,Mississippi Masala,Mira Nair,"['Drama', 'Romance']",1991-09-18,11,6.2,1991
tt0101748,0,0,Dogfight,Nancy Savoca,"['War', 'Drama', 'Romance']",1991-09-13,10,6.0,1991
tt0102045,0,4654288,The Hitman,Aaron Norris,"['Action', 'Crime', 'Thriller']",1991-05-01,11,5.2,1991
tt0095016,28000000,140767956,Die Hard,John McTiernan,"['Action', 'Thriller']",1988-07-15,2800,7.2,1988
tt0094737,18000000,151668774,Big,Penny Marshall,"['Fantasy', 'Drama', 'Comedy', 'Romance', 'Family']",1988-06-03,564,6.7,1988
tt0095705,12000000,78756177,The Naked Gun: From the Files of Police Squad!,David Zucker,"['Action', 'Comedy', 'Crime']",1988-12-02,543,6.8,1988
tt0095519,8000000,22433275,License to Drive,Greg Beeman,"['Comedy', 'Family']",1988-07-06,52,6.2,1988
tt0094721,15000000,73326666,Beetlejuice,Tim Burton,"['Fantasy', 'Comedy']",1988-02-29,739,7.0,1988
tt0095953,25000000,354825435,Rain Man,Barry Levinson,['Drama'],1988-12-11,934,7.4,1988
tt0092675,1500000,11806119,Bloodsport,Newt Arnold,['Action'],1988-02-26,180,6.4,1988
tt0094898,39000000,288752301,Coming to America,John Landis,"['Comedy', 'Romance']",1988-06-28,500,6.4,1988
tt0095956,63000000,189015611,Rambo III,Peter MacDonald,"['Action', 'Adventure', 'Thriller', 'War']",1988-05-24,385,5.7,1988
tt0094963,20000000,0,The Dead Pool,Buddy Van Horn,"['Action', 'Crime', 'Thriller']",1988-07-12,100,6.1,1988
tt0095776,0,0,Oliver & Company,George Scribner,"['Animation', 'Comedy', 'Family']",1988-11-18,211,6.4,1988
tt0096320,15000000,216614388,Twins,Ivan Reitman,"['Comedy', 'Drama']",1988-12-09,287,5.5,1988
tt0096438,70000000,329803958,Who Framed Roger Rabbit,Robert Zemeckis,"['Fantasy', 'Animation', 'Comedy', 'Crime', 'Family']",1988-06-21,723,6.9,1988
tt0095489,12300000,84460846,The Land Before Time,Don Bluth,"['Animation', 'Adventure', 'Family']",1988-11-18,340,6.9,1988
tt0094889,20000000,171504781,Cocktail,Roger Donaldson,"['Drama', 'Romance']",1988-07-29,175,5.5,1988
tt0096061,0,60328000,Scrooged,Richard Donner,"['Fantasy', 'Comedy', 'Drama']",1988-11-22,205,6.6,1988
tt0094862,9000000,44196684,Child's Play,Tom Holland,"['Horror', 'Thriller']",1988-11-08,254,6.2,1988
tt0096446,35000000,57269863,Willow,Ron Howard,"['Adventure', 'Drama', 'Action']",1988-05-01,250,6.7,1988
tt0092493,0,239606210,Crocodile Dundee II,John Cornell,"['Adventure', 'Comedy']",1988-05-19,159,5.5,1988
tt0095742,7000000,72500000,A Nightmare on Elm Street 4: The Dream Master,Renny Harlin,"['Horror', 'Thriller']",1988-08-19,135,5.9,1988
tt0095031,0,42039085,Dirty Rotten Scoundrels,Frank Oz,"['Crime', 'Comedy']",1988-12-14,86,6.7,1988
tt0094812,7000000,50888000,Bull Durham,Ron Shelton,"['Comedy', 'Romance']",1988-06-15,81,6.3,1988
tt0095963,29000000,34994648,Red Heat,Walter Hill,"['Comedy', 'Action', 'Crime']",1988-06-17,172,5.6,1988
tt0095159,7500000,62493712,A Fish Called Wanda,Charles Crichton,"['Comedy', 'Crime']",1988-07-15,270,6.8,1988
tt0095882,0,19510371,Police Academy 5: Assignment Miami Beach,Alan Myerson,"['Action', 'Comedy', 'Crime']",1988-03-17,85,4.8,1988
tt0096101,0,21630088,Short Circuit 2,Kenneth Johnson,"['Comedy', 'Family', 'Science Fiction', 'Drama']",1988-07-06,86,5.4,1988
tt0094761,19000000,8247943,The Blob,Chuck Russell,"['Horror', 'Science Fiction']",1988-08-05,65,6.0,1988
tt0094890,17500000,25024919,Cocoon: The Return,Daniel Petrie,"['Comedy', 'Drama', 'Science Fiction']",1988-09-13,46,5.7,1988
tt0095088,0,5596267,"Elvira, Mistress of the Dark",James Signorelli,"['Fantasy', 'Horror', 'Comedy', 'Science Fiction']",1988-09-30,38,6.1,1988
tt0096332,0,0,The Unbearable Lightness of Being,Philip Kaufman,"['Comedy', 'Romance']",1988-02-05,40,6.6,1988
tt0097493,0,1108462,Heathers,Michael Lehmann,"['Comedy', 'Drama']",1988-10-01,194,7.1,1988
tt0096163,0,0,Spoorloos,George Sluizer,"['Horror', 'Thriller']",1988-10-27,40,7.1,1988
tt0095647,15000000,34604000,Mississippi Burning,Alan Parker,"['Thriller', 'Crime', 'Drama']",1988-12-08,144,7.1,1988
tt0097390,0,2983784,Fright Night Part 2,Tommy Lee Wallace,"['Comedy', 'Horror']",1988-04-07,32,6.6,1988
tt0096463,28000000,103173635,Working Girl,Mike Nichols,"['Comedy', 'Drama', 'Romance']",1988-12-20,116,6.4,1988
tt0096256,4000000,13008928,They Live,John Carpenter,"['Action', 'Horror', 'Science Fiction', 'Thriller']",1988-11-23,229,6.9,1988
tt0095863,3000000,7282851,Phantasm II,Don Coscarelli,"['Action', 'Horror', 'Science Fiction', 'Thriller']",1988-07-08,25,6.1,1988
tt0094631,16000000,0,Alien Nation,Graham Baker,"['Crime', 'Science Fiction', 'Thriller']",1988-10-07,30,5.6,1988
tt0094739,0,0,Big Business,Jim Abrahams,['Comedy'],1988-06-10,26,5.7,1988
tt0095271,5000000,17768757,Halloween 4: The Return of Michael Myers,Dwight H. Little,"['Horror', 'Thriller']",1988-10-21,92,5.9,1988
tt0094612,7000000,20256975,Action Jackson,Craig R. Baxley,"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama']",1988-02-12,22,5.4,1988
tt0095593,10000000,21486757,Married to the Mob,Jonathan Demme,"['Action', 'Comedy', 'Thriller', 'Crime', 'Romance']",1988-08-19,25,6.0,1988
tt0094663,0,0,Another Woman,Woody Allen,['Drama'],1988-10-13,21,5.8,1988
tt0095179,2800000,19170001,Friday the 13th Part VII: The New Blood,John Carl Buechler,"['Horror', 'Thriller']",1988-05-13,81,5.4,1988
tt0096073,0,0,The Seventh Sign,Carl Schultz,"['Thriller', 'Mystery']",1988-04-01,30,5.7,1988
tt0094947,14000000,34670720,Dangerous Liaisons,Stephen Frears,"['Drama', 'Romance']",1988-12-16,124,6.7,1988
tt0095687,20000000,13854000,My Stepmother is an Alien,Richard Benjamin,"['Comedy', 'Science Fiction']",1988-12-09,65,5.6,1988
tt0095174,20000000,17637950,Frantic,Roman Polanski,"['Thriller', 'Action', 'Crime', 'Drama', 'Mystery']",1988-02-16,87,6.4,1988
tt0095560,0,5935269,Mac and Me,Stewart Raffill,"['Family', 'Fantasy', 'Science Fiction']",1988-08-12,15,4.3,1988
tt0095444,2000000,0,Killer Klowns from Outer Space,Stephen Chiodo,"['Comedy', 'Horror', 'Science Fiction']",1988-05-27,54,5.1,1988
tt0094716,0,0,The Beast of War,Kevin Reynolds,"['Drama', 'War']",1988-09-14,24,6.7,1988
tt0092929,0,0,Drowning by Numbers,Peter Greenaway,"['Comedy', 'Drama']",1988-09-10,13,6.3,1988
tt0093015,0,0,Fei lung mang jeung,Sammo Hung|Corey Yuen Kwai,"['Action', 'Comedy', 'Romance']",1988-02-11,16,7.0,1988
tt0094933,0,12706478,D.O.A.,Annabel Jankel|Rocky Morton,"['Thriller', 'Mystery']",1988-03-18,14,5.6,1988
tt0095990,6200000,9205924,Return of the Living Dead Part II,Ken Wiederhorn,"['Comedy', 'Horror']",1988-01-15,35,6.1,1988
tt0096454,0,0,Without a Clue,Thom Eberhardt,"['Comedy', 'Thriller', 'Crime', 'Mystery']",1988-10-21,27,5.6,1988
tt0094824,0,0,Caddyshack II,Allan Arkush,['Comedy'],1988-07-22,24,4.0,1988
tt0095382,0,0,Iron Eagle II,Sidney J. Furie,"['Action', 'Adventure', 'Drama', 'Thriller']",1988-11-11,11,4.0,1988
tt0094791,0,0,The Bourne Identity,Roger Young,"['Action', 'Drama', 'Mystery', 'Thriller']",1988-05-08,20,6.4,1988
tt0095889,10500000,14144000,Poltergeist III,Gary Sherman,"['Horror', 'Thriller']",1988-06-10,58,4.4,1988
tt0096764,0,0,The Adventures of Baron Munchausen,Terry Gilliam,"['Action', 'Adventure', 'Comedy', 'Fantasy']",1988-12-07,76,6.9,1988
tt0094792,0,6193901,Braddock: Missing in Action III,Aaron Norris,"['Action', 'War']",1988-01-22,29,4.9,1988
tt0095897,0,20324096,The Presidio,Peter Hyams,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery']",1988-06-10,40,5.7,1988
tt0095631,30000000,38413606,Midnight Run,Martin Brest,"['Adventure', 'Comedy', 'Crime']",1988-07-20,105,6.9,1988
tt0094750,0,0,Black Eagle,Eric Karson,"['Drama', 'Action']",1988-05-01,18,3.8,1988
tt0094602,7500000,18869631,Above the Law,Andrew Davis,"['Action', 'Adventure', 'Drama', 'Thriller']",1988-04-08,67,5.9,1988
tt0095497,7000000,8373585,The Last Temptation of Christ,Martin Scorsese,['Drama'],1988-08-12,76,6.7,1988
tt0095304,0,7399763,High Spirits,Neil Jordan,"['Horror', 'Fantasy', 'Comedy']",1988-11-18,20,5.9,1988
tt0095925,0,0,Pumpkinhead,Stan Winston,['Horror'],1988-06-09,37,5.5,1988
tt0094608,0,0,The Accused,Jonathan Kaplan,['Drama'],1988-10-14,57,6.7,1988
tt0095904,1300000,354704,Prison,Renny Harlin,"['Crime', 'Drama', 'Horror', 'Thriller']",1988-03-04,11,6.8,1988
tt0095270,0,0,Hairspray,John Waters,"['Drama', 'Comedy', 'Music', 'Romance', 'Family']",1988-02-16,52,6.2,1988
tt0096328,0,0,U2: Rattle and Hum,Phil Joanou,"['Documentary', 'Music']",1988-11-04,16,6.5,1988
tt0095294,0,12090735,Hellbound: Hellraiser II,Tony Randel,"['Horror', 'Thriller']",1988-12-23,83,6.1,1988
tt0095655,22000000,0,Moonwalker,Colin Chilvers|Jerry Kramer|Jim Blashfield,"['Action', 'Crime', 'Music', 'Fantasy', 'Thriller']",1988-10-29,73,6.1,1988
tt0095253,24000000,43455230,The Great Outdoors,Howard Deutch,['Comedy'],1988-06-17,65,6.2,1988
tt0095243,22000000,0,Gorillas in the Mist,Michael Apted,['Drama'],1988-09-23,57,6.8,1988
tt0095690,0,0,Mystic Pizza,Donald Petrie,"['Comedy', 'Drama', 'Romance']",1988-10-13,60,5.7,1988
tt0096054,0,0,School Daze,Spike Lee,"['Comedy', 'Drama']",1988-02-12,18,6.1,1988
tt0096426,0,0,Waxwork,Anthony Hickox,"['Horror', 'Comedy']",1988-06-17,19,5.4,1988
tt0096273,0,0,Tin Toy,John Lasseter,"['Animation', 'Family']",1988-08-01,51,6.1,1988
tt0094964,13000000,8038508,Dead Ringers,David Cronenberg,"['Drama', 'Horror', 'Thriller']",1988-09-23,65,6.9,1988
tt0095037,0,0,"Distant Voices, Still Lives",Terence Davies,['Drama'],1988-09-29,11,6.8,1988
tt0095107,6000000,28202109,Ernest Saves Christmas,John R. Cherry III,"['Comedy', 'Family']",1988-11-11,23,5.2,1988
tt0094747,0,0,Bird,Clint Eastwood,"['Drama', 'Music']",1988-07-01,23,6.5,1988
tt0096094,0,0,She's Having a Baby,John Hughes,"['Comedy', 'Drama', 'Romance']",1988-02-05,22,5.8,1988
tt0094701,4000000,9797098,Bad Dreams,Andrew Fleming,"['Horror', 'Thriller']",1988-04-08,11,4.9,1988
tt0094961,5000000,0,Dead Heat,Mark Goldblatt,"['Action', 'Comedy', 'Drama', 'Horror', 'Science Fiction']",1988-05-06,17,5.1,1988
tt0189071,0,0,Scooby-Doo and the Ghoul School,Charles A. Nichols,"['TV Movie', 'Animation', 'Family']",1988-01-01,23,6.2,1988
tt0096324,0,1547397,Two Moon Junction,Zalman King,"['Drama', 'Romance']",1988-04-29,10,4.6,1988
tt0096118,0,0,Sleepaway Camp II: Unhappy Campers,Michael A. Simpson,"['Horror', 'Comedy']",1988-10-31,20,6.0,1988
tt0093624,1200000,3109904,Night of the Demons,Kevin Tenney,['Horror'],1988-10-14,30,5.4,1988
tt0095082,0,0,Eight Men Out,John Sayles,"['Drama', 'History']",1988-09-02,25,7.3,1988
tt0096219,4000000,3468572,Talk Radio,Oliver Stone,['Drama'],1988-12-21,16,5.5,1988
tt0094799,0,0,"Bright Lights, Big City",James Bridges,['Drama'],1988-04-01,12,3.9,1988
tt0097257,10000000,3916303,Earth Girls Are Easy,Julien Temple,"['Music', 'Comedy', 'Drama', 'Romance', 'Science Fiction']",1988-09-08,43,5.5,1988
tt0094715,0,57041866,Beaches,Garry Marshall,"['Comedy', 'Drama']",1988-12-21,24,6.3,1988
tt0095409,0,0,Johnny Be Good,Bud Smith,['Comedy'],1988-03-22,12,4.3,1988
tt0093170,0,0,é»‘å¤ªé™½731,Mou Tun-fei,"['War', 'History']",1988-12-01,17,5.9,1988
tt0096486,0,0,Young Einstein,Yahoo Serious,"['Comedy', 'Science Fiction']",1988-12-15,19,4.2,1988
tt0096257,0,0,The Thin Blue Line,Errol Morris,"['Mystery', 'Documentary', 'Crime']",1988-08-28,54,8.0,1988
tt0094712,0,3184348,Bat*21,Peter Markle,"['Action', 'Drama', 'War']",1988-07-21,15,4.7,1988
tt0096098,0,29300000,Shoot to Kill,Roger Spottiswoode,"['Action', 'Adventure', 'Crime', 'Thriller']",1988-02-12,16,6.5,1988
tt0094744,0,15122000,Big Top Pee-wee,Randal Kleiser,"['Comedy', 'Family']",1988-07-22,12,6.2,1988
tt0096244,23000000,0,Tequila Sunrise,Robert Towne,"['Action', 'Adventure', 'Crime', 'Romance', 'Thriller']",1988-12-02,62,6.1,1988
tt0095927,15000000,21032267,Punchline,David Seltzer,"['Comedy', 'Drama']",1988-10-07,19,5.1,1988
tt0094919,4500000,3813293,Critters 2,Mick Garris,"['Thriller', 'Comedy', 'Horror', 'Science Fiction']",1988-04-29,40,4.5,1988
tt0096386,0,0,La Vie est un long fleuve tranquille,Ã‰tienne Chatiliez,['Comedy'],1988-02-03,28,7.2,1988
tt0095652,7000000,5344577,Monkey Shines,George A. Romero,"['Thriller', 'Drama', 'Horror', 'Science Fiction']",1988-07-29,17,6.0,1988
tt0096316,0,0,Tucker: The Man and His Dream,Francis Ford Coppola,['Drama'],1988-08-12,24,6.0,1988
tt0095312,23000,0,Hollywood Chainsaw Hookers,Fred Olen Ray,"['Comedy', 'Horror']",1988-03-01,13,5.0,1988
tt0094754,0,0,Blackadder's Christmas Carol,Richard Boden,"['Comedy', 'History']",1988-01-01,11,6.7,1988
tt0094678,0,14681192,Arthur 2: On the Rocks,Bud Yorkin,"['Comedy', 'Romance']",1988-07-08,18,4.8,1988
tt0095989,0,0,Return of the Killer Tomatoes!,John De Bello,"['Comedy', 'Horror', 'Science Fiction']",1988-04-22,20,5.1,1988
tt0095583,1100000,0,Maniac Cop,William Lustig,"['Thriller', 'Action', 'Horror']",1988-05-13,33,5.5,1988
tt0095895,2500000,589244,Powaqqatsi,Godfrey Reggio,"['Documentary', 'Drama', 'Music']",1988-04-29,18,7.2,1988
tt0096071,7000000,19595031,The Serpent and the Rainbow,Wes Craven,"['Horror', 'Thriller']",1988-02-05,37,5.7,1988
tt0096018,0,2835116,Running on Empty,Sidney Lumet,['Drama'],1988-09-07,19,7.3,1988
tt0096380,0,0,Vice Versa,Brian Gilbert,"['Comedy', 'Fantasy']",1988-02-25,13,6.0,1988
tt0094894,6000000,46616067,Colors,Dennis Hopper,"['Action', 'Crime', 'Drama']",1988-04-15,36,6.4,1988
tt0094746,20000000,51684798,Biloxi Blues,Mike Nichols,"['Comedy', 'Drama', 'Romance']",1988-03-25,24,6.4,1988
tt0094910,0,0,The Couch Trip,Michael Ritchie,['Comedy'],1988-01-15,11,5.1,1988
tt0098577,2000000,725131,Vampire's Kiss,Robert Bierman,"['Comedy', 'Fantasy', 'Horror']",1988-09-17,28,5.5,1988
tt0093995,0,0,"Slugs, muerte viscosa",Juan Piquer SimÃ³n,"['Horror', 'Science Fiction']",1988-02-05,12,4.1,1988
tt0095188,0,0,Funny Farm,George Roy Hill,['Comedy'],1988-06-03,27,6.5,1988
tt0094606,0,0,The Accidental Tourist,Lawrence Kasdan,"['Drama', 'Romance']",1988-12-23,18,5.6,1988
tt0096046,425000,0,Scarecrows,William Wesley,['Horror'],1988-09-28,10,6.0,1988
tt0095348,0,0,I'm Gonna Git You Sucka,Keenen Ivory Wayans,"['Action', 'Comedy']",1988-11-10,24,5.4,1988
tt0094027,0,13994920,Stand and Deliver,RamÃ³n MenÃ©ndez,['Drama'],1988-03-11,28,7.3,1988
tt0095488,2500000,1189315,The Lair of the White Worm,Ken Russell,"['Comedy', 'Horror']",1988-09-14,19,5.4,1988
tt0093171,0,0,Hell Comes to Frogtown,Donald G. Jackson|R.J. Kizer,"['Action', 'Comedy', 'Horror', 'Science Fiction']",1988-01-01,12,4.5,1988
tt0098061,0,241,Paperhouse,Bernard Rose,"['Drama', 'Fantasy', 'Horror']",1988-01-01,12,5.5,1988
tt0095360,0,0,Imagine: John Lennon,Andrew Solt,"['Documentary', 'Music']",1988-10-07,15,6.8,1988
tt0094593,0,0,18 Again!,Paul Flaherty,"['Fantasy', 'Comedy']",1988-04-08,11,7.0,1988
tt0189072,0,0,Scooby-Doo! and the Reluctant Werewolf,Ray Patterson,"['TV Movie', 'Animation', 'Family', 'Mystery', 'Comedy']",1988-01-01,20,6.0,1988
tt0094980,0,0,The Decline of Western Civilization Part II: The Metal Years,Penelope Spheeris,"['Documentary', 'Music']",1988-06-17,10,7.1,1988
tt0094924,15000000,6908797,A Cry in the Dark,Fred Schepisi,"['Drama', 'Foreign']",1988-11-11,16,5.5,1988
tt0095169,0,17514553,For Keeps,John G. Avildsen,"['Drama', 'Family', 'Romance']",1988-01-15,12,6.4,1988
tt0098180,16000000,4192440,Red Scorpion,Joseph Zito,"['Action', 'History', 'War']",1988-12-24,22,4.6,1988
tt0095330,0,0,Sherlock Holmes: The Hound of the Baskervilles,Brian Mills,"['Drama', 'Comedy', 'Thriller', 'Mystery']",1988-08-31,11,5.6,1988
tt0095662,0,0,Moving,Alan Metter,['Comedy'],1988-03-04,10,5.8,1988
tt0093744,5000000,3569939,The New Adventures of Pippi Longstocking,Ken Annakin,"['Fantasy', 'Adventure', 'Family']",1988-07-06,10,5.7,1988
tt0094500,0,0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Marilyn Fox,"['Adventure', 'Family', 'Fantasy']",1988-11-03,18,6.8,1988
tt0094793,0,0,Brain Damage,Frank Henenlotter,"['Comedy', 'Horror']",1988-01-15,11,5.6,1988
tt0093773,18000000,98235548,Predator,John McTiernan,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",1987-06-11,1250,7.1,1987
tt0093058,17000000,46357676,Full Metal Jacket,Stanley Kubrick,"['Drama', 'War']",1987-06-26,1311,7.7,1987
tt0092890,6000000,213954274,Dirty Dancing,Emile Ardolino,"['Drama', 'Music', 'Romance']",1987-08-21,654,6.9,1987
tt0094012,22700000,38119483,Spaceballs,Mel Brooks,"['Comedy', 'Science Fiction']",1987-06-24,496,6.5,1987
tt0093428,40000000,191185897,The Living Daylights,John Glen,"['Action', 'Adventure', 'Thriller']",1987-06-29,238,6.0,1987
tt0093870,13000000,53000000,RoboCop,Paul Verhoeven,"['Action', 'Thriller', 'Science Fiction']",1987-07-17,834,6.8,1987
tt0092991,3600000,5923044,Evil Dead II,Sam Raimi,"['Horror', 'Comedy', 'Fantasy']",1987-03-13,383,7.5,1987
tt0093409,15000000,120207127,Lethal Weapon,Richard Donner,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",1987-03-06,801,6.6,1987
tt0093894,27000000,38122105,The Running Man,Paul Michael Glaser,"['Action', 'Science Fiction']",1987-11-13,352,6.3,1987
tt0093300,23000000,51881013,Jaws: The Revenge,Joseph Sargent,"['Adventure', 'Thriller']",1987-07-17,111,3.7,1987
tt0093779,16000000,30857814,The Princess Bride,Rob Reiner,"['Adventure', 'Family', 'Fantasy', 'Comedy', 'Romance']",1987-09-18,1000,7.5,1987
tt0093629,5000000,44793222,A Nightmare on Elm Street 3: Dream Warriors,Chuck Russell,"['Horror', 'Thriller']",1987-02-27,168,6.2,1987
tt0094291,15000000,43848069,Wall Street,Oliver Stone,"['Crime', 'Drama']",1987-12-10,294,6.7,1987
tt0092644,20000000,299965036,Beverly Hills Cop II,Tony Scott,"['Action', 'Comedy', 'Crime']",1987-05-18,333,6.1,1987
tt0094074,17000000,19300000,Superman IV: The Quest for Peace,Sidney J. Furie,"['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Thriller']",1987-07-23,149,4.3,1987
tt0093822,6000000,29180280,Raising Arizona,Joel Coen,"['Comedy', 'Crime']",1987-03-01,268,7.0,1987
tt0094226,25000000,76270454,The Untouchables,Brian De Palma,"['Crime', 'Drama', 'History', 'Thriller']",1987-06-02,751,7.5,1987
tt0093105,13000000,123922370,"Good Morning, Vietnam",Barry Levinson,"['Comedy', 'Drama', 'War']",1987-12-23,363,7.0,1987
tt0093389,23000000,43984230,The Last Emperor,Bernardo Bertolucci,"['Drama', 'History']",1987-10-21,165,7.1,1987
tt0093010,14000000,320145693,Fatal Attraction,Adrian Lyne,"['Horror', 'Drama', 'Romance', 'Thriller']",1987-09-11,131,6.4,1987
tt0093756,0,28061343,Police Academy 4: Citizens on Patrol,Jim Drake,"['Action', 'Comedy', 'Crime']",1987-04-02,126,5.0,1987
tt0093260,0,25893810,Innerspace,Joe Dante,"['Action', 'Comedy', 'Science Fiction']",1987-06-30,168,6.3,1987
tt0093748,0,49230280,"Planes, Trains and Automobiles",John Hughes,"['Comedy', 'Drama']",1987-11-26,333,6.8,1987
tt0092563,17000000,17185632,Angel Heart,Alan Parker,"['Horror', 'Mystery', 'Thriller']",1987-03-06,139,6.7,1987
tt0093692,25000000,16057580,Over the Top,Menahem Golan,"['Action', 'Drama']",1987-02-13,182,5.4,1987
tt0092494,0,65088797,*batteries not included,Matthew Robbins,"['Comedy', 'Family', 'Fantasy', 'Science Fiction']",1987-12-18,117,6.2,1987
tt0093437,8500000,32222567,The Lost Boys,Joel Schumacher,"['Comedy', 'Horror']",1987-07-31,295,6.5,1987
tt0094332,0,63766510,The Witches of Eastwick,George Miller,"['Fantasy', 'Horror', 'Comedy']",1987-06-12,152,6.1,1987
tt0092796,3500000,14000000,Creepshow 2,Michael Gornick,['Horror'],1987-05-01,42,5.8,1987
tt0092610,25710,0,Bad Taste,Peter Jackson,"['Action', 'Comedy', 'Horror', 'Science Fiction']",1987-12-01,74,6.2,1987
tt0093693,1880006,26713187,Overboard,Garry Marshall,"['Comedy', 'Romance']",1987-12-16,115,6.6,1987
tt0092618,3000000,3221568,Barfly,Barbet Schroeder,"['Comedy', 'Drama', 'Romance']",1987-09-02,35,7.1,1987
tt0092699,20000000,51249404,Broadcast News,James L. Brooks,"['Comedy', 'Drama', 'Romance']",1987-12-16,42,6.3,1987
tt0094006,0,18553948,Some Kind of Wonderful,Howard Deutch,"['Drama', 'Romance']",1987-02-27,42,6.8,1987
tt0092666,18000000,39321715,Blind Date,Blake Edwards,"['Comedy', 'Romance']",1987-03-27,57,5.6,1987
tt0092513,0,34368475,Adventures in Babysitting,Chris Columbus,"['Thriller', 'Comedy', 'Crime', 'Adventure']",1987-07-01,80,6.7,1987
tt0092925,20000000,66673516,Dragnet,Tom Mankiewicz,"['Action', 'Comedy', 'Crime']",1987-06-25,74,5.8,1987
tt0251282,0,0,A Muppet Family Christmas,Peter Harris|Eric Till,"['Family', 'TV Movie']",1987-12-16,11,6.5,1987
tt0093220,0,7800000,House 2: The Second Story,Ethan Wiley,"['Fantasy', 'Horror', 'Comedy']",1987-05-14,22,4.8,1987
